2,22,1698,31489
2,23,1682,31571
2,24,1651,31227
2,25,1735,34166
2,26,1709,33947
2,27,1698,31489
2,28,1694,31447
2,29,1654,31027
2,30,1984,38248
2,31,1671,33349
2,32,1592,32118
2,33,1650,33018
2,34,1611,32408
2,35,1642,32890
2,36,1667,33289
2,37,1510,26364
2,38,1512,26390
2,39,1388,25129
2,40,1426,25558
2,41,1361,24706
2,42,1392,25177
2,43,1354,24752
2,44,2135,39041
2,45,1981,36724
2,46,1811,34546
2,47,1761,33860
2,48,1965,35276
2,49,1962,38942
2,50,1956,38930
2,51,1963,35258
2,52,2115,40241
2,53,2106,38709
2,54,2089,38586
2,55,2103,38732
2,56,2232,41041
2,57,2237,41089
3,4,460,4685
3,5,522,5242
3,6,384,3400
3,7,363,3571
3,8,362,3484
3,9,527,5425
3,10,418,3554
3,11,185,1888
3,12,929,11159
3,13,1033,12299
3,14,426,4356
3,15,2288,39911
3,16,2300,40184
3,17,1987,33139
3,18,1872,31702
3,19,1810,30928
3,20,1686,28558
3,21,2365,37590
3,22,1811,28671
3,23,1795,28752
3,24,1764,28409
3,25,1848,31348
3,26,1822,31129
3,27,1811,28671
3,28,1807,28629
3,29,1767,28209
3,30,2098,35430
3,31,1784,30530
3,32,1705,29300
3,33,1763,30200
3,34,1724,29589
3,35,1755,30071
3,36,1780,30471
3,37,1623,23546
3,38,1625,23572
3,39,1501,22311
3,40,1539,22740
3,41,1474,21888
3,42,1505,22359
3,43,1467,21934
3,44,2249,36223
3,45,2095,33906
3,46,1924,31727
3,47,1874,31042
3,48,2078,32458
3,49,2075,36123
3,50,2070,36111
3,51,2076,32440
3,52,2228,37423
3,53,2219,35891
3,54,2203,35768
3,55,2216,35914
3,56,2346,38223
3,57,2350,38271
4,5,61,557
4,6,284,3097
4,7,263,3268
4,8,127,1201
4,9,66,740
4,10,319,3251
4,11,536,4886
4,12,624,6448
4,13,708,7529
4,14,327,4053
4,15,1967,36367
4,16,1979,36640
4,17,1666,29596
4,18,1551,28158
4,19,1489,27385
4,20,1365,25014
4,21,2044,34047
4,22,1490,25127
4,23,1474,25209
4,24,1443,24865
4,25,1527,27804
4,26,1501,27585
4,27,1490,25127
4,28,1486,25085
4,29,1446,24665
4,30,1777,31886
4,31,1463,26987
4,32,1384,25756
4,33,1442,26656
4,34,1403,26046
4,35,1434,26528
4,36,1459,26927
4,37,1302,20002
4,38,1304,20028
4,39,1180,18767
4,40,1218,19196
4,41,1153,18344
4,42,1184,18815
4,43,1146,18390
4,44,1928,32679
4,45,1774,30362
4,46,1603,28184
4,47,1553,27498
4,48,1757,28915
4,49,1754,32580
4,50,1749,32568
4,51,1755,28896
4,52,1907,33879
4,53,1898,32347
4,54,1882,32224
4,55,1895,32371
4,56,2025,34679
4,57,2029,34727
5,6,347,3654
5,7,326,3825
5,8,190,1758
5,9,49,404
5,10,382,3808
5,11,519,4550
5,12,607,6112
5,13,691,7193
5,14,389,4610
5,15,2030,36924
5,16,2042,37197
5,17,1729,30152
5,18,1614,28715
5,19,1551,27941
5,20,1428,25571
5,21,2107,34603
5,22,1553,25684
5,23,1537,25765
5,24,1506,25422
5,25,1590,28361
5,26,1564,28142
5,27,1553,25684
5,28,1549,25642
5,29,1509,25222
5,30,1839,32443
5,31,1526,27543
5,32,1447,26313
5,33,1505,27213
5,34,1466,26602
5,35,1497,27084
5,36,1522,27484
5,37,1365,20559
5,38,1367,20585
5,39,1243,19324
5,40,1281,19753
5,41,1216,18901
5,42,1247,19372
5,43,1209,18947
5,44,1990,33236
5,45,1837,30919
5,46,1666,28740
5,47,1616,28055
5,48,1820,29471
5,49,1817,33136
5,50,1811,33124
5,51,1818,29453
5,52,1970,34436
5,53,1961,32904
5,54,1945,32781
5,55,1958,32927
5,56,2087,35236
5,57,2092,35284
6,7,75,686
6,8,224,1895
6,9,389,3837
6,10,130,669
6,11,436,4739
6,12,787,9570
6,13,890,10711
6,14,138,1471
6,15,2034,42362
6,16,2046,42636
6,17,1733,35591
6,18,1618,34154
6,19,1555,33380
6,20,1432,31010
6,21,2111,40042
6,22,1557,31122
6,23,1541,31204
6,24,1509,30860
6,25,1594,33800
6,26,1568,33581
6,27,1557,31122
6,28,1553,31080
6,29,1513,30661
6,30,1843,37882
6,31,1530,32982
6,32,1451,31751
6,33,1509,32652
6,34,1470,32041
6,35,1500,32523
6,36,1526,32923
6,37,1368,25998
6,38,1371,26024
6,39,1247,24763
6,40,1285,25191
6,41,1220,24340
6,42,1251,24811
6,43,1213,24386
6,44,1994,38675
6,45,1840,36357
6,46,1670,34179
6,47,1620,33494
6,48,1824,34910
6,49,1821,38575
6,50,1815,38563
6,51,1822,34892
6,52,1974,39875
6,53,1965,38343
6,54,1948,38220
6,55,1961,38366
6,56,2091,40675
6,57,2096,40723
7,8,134,2067
7,9,299,4009
7,10,22,144
7,11,346,4910
7,12,697,9742
7,13,800,10882
7,14,63,785
7,15,1959,41676
7,16,1971,41950
7,17,1658,34905
7,18,1543,33468
7,19,1480,32694
7,20,1357,30324
7,21,2036,39356
7,22,1482,30436
7,23,1466,30518
7,24,1435,30174
7,25,1519,33113
7,26,1493,32895
7,27,1482,30436
7,28,1478,30394
7,29,1438,29975
7,30,1768,37196
7,31,1455,32296
7,32,1376,31065
7,33,1434,31966
7,34,1395,31355
7,35,1426,31837
7,36,1451,32237
7,37,1294,25312
7,38,1296,25338
7,39,1172,24077
7,40,1210,24505
7,41,1145,23654
7,42,1176,24125
7,43,1138,23700
7,44,1919,37989
7,45,1766,35671
7,46,1595,33493
7,47,1545,32808
7,48,1749,34224
7,49,1746,37889
7,50,1740,37877
7,51,1747,34206
7,52,1899,39189
7,53,1890,37657
7,54,1874,37533
7,55,1887,37680
7,56,2016,39989
7,57,2021,40037
8,9,165,1941
8,10,191,2050
8,11,434,4823
8,12,690,7655
8,13,713,8754
8,14,199,2852
8,15,1926,36427
8,16,1938,36700
8,17,1625,29655
8,18,1510,28218
8,19,1448,27444
8,20,1324,25074
8,21,2003,34106
8,22,1450,25187
8,23,1433,25268
8,24,1402,24925
8,25,1487,27864
8,26,1461,27645
8,27,1450,25187
8,28,1445,25145
8,29,1405,24725
8,30,1736,31946
8,31,1422,27046
8,32,1344,25816
8,33,1401,26716
8,34,1362,26105
8,35,1393,26587
8,36,1418,26987
8,37,1261,20062
8,38,1263,20088
8,39,1139,18827
8,40,1178,19256
8,41,1113,18404
8,42,1144,18875
8,43,1106,18450
8,44,1887,32739
8,45,1733,30422
8,46,1562,28243
8,47,1512,27558
8,48,1716,28974
8,49,1713,32639
8,50,1708,32627
8,51,1714,28956
8,52,1867,33939
8,53,1857,32407
8,54,1841,32284
8,55,1854,32430
8,56,1984,34739
8,57,1988,34787
9,10,377,4554
9,11,470,4146
9,12,558,5708
9,13,642,6789
9,14,385,5356
9,15,2033,37107
9,16,2045,37380
9,17,1732,30336
9,18,1617,28898
9,19,1555,28125
9,20,1431,25754
9,21,2110,34787
9,22,1557,25867
9,23,1540,25949
9,24,1509,25605
9,25,1594,28544
9,26,1568,28325
9,27,1557,25867
9,28,1552,25825
9,29,1512,25405
9,30,1843,32626
9,31,1529,27727
9,32,1451,26496
9,33,1508,27396
9,34,1469,26786
9,35,1500,27268
9,36,1525,27667
9,37,1368,20742
9,38,1370,20768
9,39,1246,19507
9,40,1285,19936
9,41,1220,19084
9,42,1251,19555
9,43,1213,19130
9,44,1994,33419
9,45,1840,31102
9,46,1669,28924
9,47,1619,28238
9,48,1823,29655
9,49,1820,33320
9,50,1815,33308
9,51,1821,29636
9,52,1974,34619
9,53,1964,33087
9,54,1948,32964
9,55,1961,33111
9,56,2091,35420
9,57,2095,35468
10,11,384,4893
10,12,735,9725
10,13,838,10865
10,14,156,929
10,15,2051,41820
10,16,2064,42094
10,17,1750,35049
10,18,1635,33612
10,19,1573,32838
10,20,1449,30468
10,21,2128,39500
10,22,1575,30580
10,23,1558,30662
10,24,1527,30318
10,25,1612,33257
10,26,1586,33039
10,27,1575,30580
10,28,1570,30538
10,29,1530,30119
10,30,1861,37340
10,31,1547,32440
10,32,1469,31209
10,33,1526,32110
10,34,1487,31499
10,35,1518,31981
10,36,1543,32380
10,37,1386,25456
10,38,1388,25482
10,39,1264,24221
10,40,1303,24649
10,41,1238,23798
10,42,1269,24269
10,43,1231,23844
10,44,2012,38133
10,45,1858,35815
10,46,1687,33637
10,47,1637,32952
10,48,1841,34368
10,49,1838,38033
10,50,1833,38021
10,51,1840,34349
10,52,1992,39333
10,53,1982,37801
10,54,1966,37677
10,55,1979,37824
10,56,2109,40133
10,57,2113,40181
11,12,857,9317
11,13,961,10457
11,14,478,5695
11,15,2378,50466
11,16,2390,50739
11,17,2076,43695
11,18,1961,42257
11,19,1899,41484
11,20,1775,39113
11,21,2397,46018
11,22,1897,35347
11,23,1881,35429
11,24,1850,35085
11,25,1938,41903
11,26,1912,41684
11,27,1897,35347
11,28,1893,35305
11,29,1853,34885
11,30,2187,45985
11,31,1873,41086
11,32,1795,39855
11,33,1852,40755
11,34,1813,40145
11,35,1844,40627
11,36,1870,41026
11,37,1709,30222
11,38,1711,30248
11,39,1587,28987
11,40,1625,29416
11,41,1560,28564
11,42,1591,29035
11,43,1553,28610
11,44,2281,44650
11,45,2127,42333
11,46,1956,40155
11,47,1906,39469
11,48,2156,42726
11,49,2164,46679
11,50,2159,46667
11,51,2155,42708
11,52,2260,45850
11,53,2251,44319
11,54,2235,44195
11,55,2248,44342
11,56,2378,46651
11,57,2382,46699
12,13,140,1326
12,14,750,10527
12,15,2135,40934
12,16,2148,41208
12,17,1834,34163
12,18,1719,32726
12,19,1657,31952
12,20,1533,29582
12,21,2155,36486
12,22,1690,29281
12,23,1641,33099
12,24,1610,32755
12,25,1696,32371
12,26,1670,32153
12,27,1690,29281
12,28,1686,29239
12,29,1645,28819
12,30,1945,36454
12,31,1631,31554
12,32,1553,30323
12,33,1610,31224
12,34,1571,30613
12,35,1602,31095
12,36,1628,31495
12,37,1586,21802
12,38,1588,21828
12,39,1464,20567
12,40,1503,20996
12,41,1438,20144
12,42,1469,20615
12,43,1431,20190
12,44,2039,35119
12,45,1885,32801
12,46,1714,30623
12,47,1664,29938
12,48,1914,33195
12,49,1922,37147
12,50,1917,37135
12,51,1913,33176
12,52,2018,36319
12,53,2009,34787
12,54,1993,34663
12,55,2006,34810
12,56,2136,37119
12,57,2140,37167
13,14,853,11667
13,15,2065,38523
13,16,2077,38796
13,17,1764,31751
13,18,1649,30314
13,19,1587,29540
13,20,1463,27170
13,21,2085,34074
13,22,1620,26870
13,23,1571,30687
13,24,1539,30343
13,25,1625,29960
13,26,1599,29741
13,27,1620,26870
13,28,1615,26828
13,29,1575,26408
13,30,1875,34042
13,31,1561,29142
13,32,1482,27912
13,33,1540,28812
13,34,1501,28202
13,35,1532,28683
13,36,1557,29083
13,37,1525,21277
13,38,1528,21303
13,39,1404,20042
13,40,1442,20470
13,41,1377,19619
13,42,1408,20090
13,43,1370,19665
13,44,1968,32707
13,45,1815,30390
13,46,1644,28212
13,47,1594,27526
13,48,1844,30783
13,49,1852,34735
13,50,1847,34723
13,51,1842,30765
13,52,1948,33907
13,53,1939,32375
13,54,1923,32252
13,55,1936,32398
13,56,2065,34707
13,57,2070,34755
14,15,2009,41388
14,16,2021,41661
14,17,1707,34617
14,18,1592,33179
14,19,1530,32406
14,20,1406,30035
14,21,2085,39068
14,22,1532,30148
14,23,1516,30230
14,24,1484,29886
14,25,1569,32825
14,26,1543,32606
14,27,1532,30148
14,28,1528,30106
14,29,1487,29686
14,30,1818,36907
14,31,1504,32008
14,32,1426,30777
14,33,1483,31677
14,34,1444,31067
14,35,1475,31549
14,36,1501,31948
14,37,1343,25023
14,38,1345,25049
14,39,1221,23788
14,40,1260,24217
14,41,1195,23365
14,42,1226,23836
14,43,1188,23411
14,44,1969,37700
14,45,1815,35383
14,46,1644,33205
14,47,1594,32519
14,48,1798,33936
14,49,1795,37601
14,50,1790,37589
14,51,1797,33917
14,52,1949,38900
14,53,1939,37368
14,54,1923,37245
14,55,1936,37392
14,56,2066,39700
14,57,2070,39748
15,16,12,273
15,17,588,8003
15,18,627,8950
15,19,633,9531
15,20,759,12258
15,21,1465,21533
15,22,894,13328
15,23,815,12910
15,24,783,12566
15,25,651,9323
15,26,620,9326
15,27,894,13328
15,28,890,13286
15,29,849,12866
15,30,408,5348
15,31,659,9929
15,32,664,11257
15,33,680,10260
15,34,682,11547
15,35,688,10388
15,36,663,9989
15,37,1166,17682
15,38,1168,17708
15,39,1166,17732
15,40,1128,17303
15,41,1140,20927
15,42,1162,17684
15,43,1133,20973
15,44,1357,19547
15,45,1195,17848
15,46,1024,15670
15,47,999,16037
15,48,1097,16616
15,49,1120,16958
15,50,1115,16946
15,51,1096,16597
15,52,1317,21366
15,53,1307,19834
15,54,1291,19710
15,55,1304,19857
15,56,1636,24292
15,57,1640,24340
16,17,602,8276
16,18,641,9224
16,19,647,9805
16,20,773,12532
16,21,1479,21806
16,22,908,13601
16,23,829,13183
16,24,797,12839
16,25,665,9597
16,26,634,9599
16,27,908,13601
16,28,904,13559
16,29,863,13139
16,30,422,5622
16,31,673,10203
16,32,678,11530
16,33,694,10533
16,34,696,11820
16,35,702,10662
16,36,677,10262
16,37,1180,17955
16,38,1182,17981
16,39,1180,18005
16,40,1142,17576
16,41,1154,21200
16,42,1176,17957
16,43,1147,21247
16,44,1371,19821
16,45,1209,18121
16,46,1038,15943
16,47,1014,16310
16,48,1111,16889
16,49,1134,17232
16,50,1129,17220
16,51,1110,16871
16,52,1331,21639
16,53,1321,20107
16,54,1305,19983
16,55,1318,20130
16,56,1650,24565
16,57,1654,24613
17,18,175,1630
17,19,182,2211
17,20,417,5202
17,21,1275,16089
17,22,703,7884
17,23,624,7466
17,24,593,7123
17,25,199,2003
17,26,169,2006
17,27,703,7884
17,28,699,7842
17,29,659,7422
17,30,223,2659
17,31,207,2609
17,32,284,3840
17,33,228,2939
17,34,267,3550
17,35,237,3068
17,36,211,2669
17,37,898,9224
17,38,895,9197
17,39,903,10961
17,40,865,10533
17,41,877,14157
17,42,899,10913
17,43,870,14203
17,44,1166,14104
17,45,1004,12404
17,46,834,10226
17,47,809,10593
17,48,907,11172
17,49,902,11484
17,50,896,11472
17,51,905,11154
17,52,1126,15922
17,53,1117,14390
17,54,1101,14267
17,55,1114,14413
17,56,1446,18848
17,57,1450,18896
18,19,90,773
18,20,325,3764
18,21,1183,14652
18,22,611,6447
18,23,532,6029
18,24,501,5685
18,25,107,565
18,26,77,568
18,27,611,6447
18,28,607,6405
18,29,567,5985
18,30,285,3921
18,31,115,1171
18,32,192,2402
18,33,136,1502
18,34,175,2112
18,35,145,1630
18,36,119,1231
18,37,810,9474
18,38,813,9500
18,39,811,9524
18,40,773,9095
18,41,785,12719
18,42,807,9476
18,43,778,12765
18,44,1074,12666
18,45,912,10967
18,46,742,8789
18,47,717,9155
18,48,815,9735
18,49,810,10046
18,50,804,10034
18,51,813,9716
18,52,1034,14484
18,53,1025,12953
18,54,1009,12829
18,55,1022,12976
18,56,1354,17410
18,57,1358,17458
19,20,235,2991
19,21,1093,13878
19,22,521,5673
19,23,442,5255
19,24,411,4912
19,25,39,419
19,26,13,201
19,27,521,5673
19,28,517,5631
19,29,477,5211
19,30,288,4502
19,31,25,398
19,32,103,1629
19,33,47,728
19,34,85,1339
19,35,55,857
19,36,29,458
19,37,721,8700
19,38,723,8727
19,39,721,8750
19,40,683,8322
19,41,695,11946
19,42,717,8702
19,43,688,11992
19,44,984,11893
19,45,822,10193
19,46,652,8015
19,47,627,8382
19,48,725,8961
19,49,720,9273
19,50,714,9261
19,51,723,8943
19,52,944,13711
19,53,935,12179
19,54,919,12056
19,55,932,12202
19,56,1264,16637
19,57,1268,16685
20,21,1077,13682
20,22,506,5477
20,23,427,5059
20,24,396,4715
20,25,320,3410
20,26,294,3192
20,27,506,5477
20,28,502,5435
20,29,462,5015
20,30,570,7492
20,31,256,2593
20,32,177,1362
20,33,235,2262
20,34,196,1652
20,35,227,2134
20,36,252,2533
20,37,621,6398
20,38,623,6424
20,39,622,6448
20,40,583,6019
20,41,595,9643
20,42,617,6400
20,43,588,9690
20,44,969,11696
20,45,807,9997
20,46,636,7819
20,47,612,8186
20,48,710,8765
20,49,708,9107
20,50,703,9095
20,51,708,8746
20,52,929,13515
20,53,920,11983
20,54,903,11859
20,55,916,12006
20,56,1209,16798
20,57,1213,16846
21,22,865,9861
21,23,789,8757
21,24,745,8952
21,25,1194,14297
21,26,1168,14079
21,27,865,9861
21,28,861,9819
21,29,820,9399
21,30,1443,18380
21,31,1130,13480
21,32,1051,12249
21,33,1109,13150
21,34,1069,12539
21,35,1100,13021
21,36,1126,13421
21,37,1410,18129
21,38,1412,18156
21,39,1383,19237
21,40,1372,17751
21,41,1357,18813
21,42,1387,19284
21,43,1349,18860
21,44,333,3780
21,45,301,3685
21,46,463,5863
21,47,559,6549
21,48,734,8753
21,49,1014,12984
21,50,1008,12972
21,51,732,8735
21,52,476,4916
21,53,362,4112
21,54,404,4231
21,55,390,4067
21,56,252,2412
21,57,248,2364
22,23,134,1238
22,24,103,894
22,25,547,6092
22,26,521,5874
22,27,0,0
22,28,4,42
22,29,44,462
22,30,797,10175
22,31,483,5275
22,32,404,4044
22,33,462,4945
22,34,423,4334
22,35,454,4816
22,36,479,5215
22,37,852,9210
22,38,854,9236
22,39,825,10317
22,40,814,8831
22,41,798,9894
22,42,829,10365
22,43,791,9940
22,44,676,7875
22,45,514,6176
22,46,344,3998
22,47,319,4365
22,48,417,4944
22,49,476,6501
22,50,470,6489
22,51,415,4925
22,52,636,9694
22,53,627,8162
22,54,611,8038
22,55,624,8185
22,56,956,12620
22,57,960,12668
23,24,100,329
23,25,548,5675
23,26,522,5456
23,27,219,1238
23,28,215,1196
23,29,175,776
23,30,797,9757
23,31,484,4857
23,32,405,3627
23,33,463,4527
23,34,424,3916
23,35,455,4398
23,36,480,4798
23,37,834,9292
23,38,836,9318
23,39,807,10399
23,40,796,8913
23,41,780,9975
23,42,811,10447
23,43,773,10022
23,44,599,6772
23,45,437,5073
23,46,266,2895
23,47,242,3261
23,48,340,3840
23,49,398,5397
23,50,393,5385
23,51,338,3822
23,52,559,8590
23,53,550,7058
23,54,533,6935
23,55,547,7081
23,56,878,11516
23,57,883,11564
24,25,448,5331
24,26,422,5112
24,27,119,894
24,28,115,852
24,29,74,432
24,30,697,9413
24,31,384,4514
24,32,305,3283
24,33,363,4183
24,34,323,3573
24,35,354,4054
24,36,380,4454
24,37,733,8948
24,38,736,8974
24,39,707,10055
24,40,696,8569
24,41,680,9632
24,42,711,10103
24,43,673,9678
24,44,572,6966
24,45,410,5267
24,46,240,3089
24,47,215,3456
24,48,313,4035
24,49,372,5592
24,50,366,5580
24,51,311,4016
24,52,532,8785
24,53,523,7253
24,54,507,7129
24,55,520,7276
24,56,852,11711
24,57,856,11759
25,26,22,219
25,27,592,6092
25,28,588,6050
25,29,547,5631
25,30,309,4294
25,31,96,817
25,32,173,2048
25,33,117,1148
25,34,155,1758
25,35,125,1276
25,36,99,877
25,37,791,9120
25,38,793,9146
25,39,791,9170
25,40,753,8741
25,41,765,12365
25,42,787,9122
25,43,758,12411
25,44,1055,12312
25,45,893,10613
25,46,722,8435
25,47,697,8801
25,48,795,9381
25,49,790,9692
25,50,785,9680
25,51,794,9362
25,52,1015,14130
25,53,1005,12598
25,54,989,12475
25,55,1002,12621
25,56,1334,17056
25,57,1338,17104
26,27,534,5874
26,28,530,5832
26,29,490,5412
26,30,275,4296
26,31,38,599
26,32,115,1829
26,33,59,929
26,34,98,1540
26,35,68,1058
26,36,42,658
26,37,733,8901
26,38,736,8927
26,39,734,8951
26,40,696,8522
26,41,708,12146
26,42,730,8903
26,43,701,12193
26,44,997,12093
26,45,835,10394
26,46,665,8216
26,47,640,8583
26,48,738,9162
26,49,733,9474
26,50,727,9462
26,51,736,9143
26,52,957,13912
26,53,948,12380
26,54,932,12256
26,55,945,12403
26,56,1277,16838
26,57,1281,16886
27,28,4,42
27,29,44,462
27,30,797,10175
27,31,483,5275
27,32,404,4044
27,33,462,4945
27,34,423,4334
27,35,454,4816
27,36,479,5215
27,37,852,9210
27,38,854,9236
27,39,825,10317
27,40,814,8831
27,41,798,9894
27,42,829,10365
27,43,791,9940
27,44,676,7875
27,45,514,6176
27,46,344,3998
27,47,319,4365
27,48,417,4944
27,49,476,6501
27,50,470,6489
27,51,415,4925
27,52,636,9694
27,53,627,8162
27,54,611,8038
27,55,624,8185
27,56,956,12620
27,57,960,12668
28,29,40,420
28,30,792,10133
28,31,479,5233
28,32,400,4002
28,33,458,4903
28,34,419,4292
28,35,450,4774
28,36,475,5173
28,37,848,9168
28,38,850,9194
28,39,821,10275
28,40,810,8789
28,41,794,9852
28,42,825,10323
28,43,787,9898
28,44,672,7833
28,45,510,6134
28,46,340,3956
28,47,315,4323
28,48,413,4902
28,49,472,6459
28,50,466,6447
28,51,411,4883
28,52,632,9652
28,53,623,8120
28,54,606,7996
28,55,620,8143
28,56,951,12578
28,57,956,12626
29,30,752,9713
29,31,439,4813
29,32,360,3583
29,33,418,4483
29,34,379,3873
29,35,410,4354
29,36,435,4754
29,37,808,8748
29,38,810,8774
29,39,781,9855
29,40,770,8369
29,41,754,9432
29,42,785,9903
29,43,747,9478
29,44,632,7414
29,45,470,5714
29,46,300,3536
29,47,275,3903
29,48,373,4482
29,49,432,6039
29,50,426,6027
29,51,371,4464
29,52,592,9232
29,53,583,7700
29,54,566,7577
29,55,580,7723
29,56,911,12158
29,57,916,12206
30,31,313,4900
30,32,391,6130
30,33,335,5230
30,34,373,5840
30,35,343,5359
30,36,317,4959
30,37,978,12911
30,38,980,12937
30,39,978,12960
30,40,940,12532
30,41,983,16447
30,42,974,12913
30,43,976,16493
30,44,1272,16394
30,45,1110,14695
30,46,940,12517
30,47,915,12884
30,48,1013,13463
30,49,1008,13774
30,50,1002,13762
30,51,1011,13444
30,52,1232,18213
30,53,1223,16681
30,54,1207,16557
30,55,1220,16704
30,56,1552,21139
30,57,1556,21187
31,32,77,1231
31,33,21,330
31,34,59,941
31,35,29,459
31,36,4,60
31,37,695,8302
31,38,697,8329
31,39,696,8352
31,40,657,7924
31,41,669,11548
31,42,691,8304
31,43,662,11594
31,44,959,11495
31,45,797,9795
31,46,626,7617
31,47,602,7984
31,48,700,8563
31,49,695,8875
31,50,689,8863
31,51,698,8545
31,52,919,13313
31,53,910,11781
31,54,893,11658
31,55,906,11804
31,56,1238,16239
31,57,1243,16287
32,33,58,900
32,34,19,290
32,35,49,772
32,36,75,1171
32,37,618,7072
32,38,620,7098
32,39,618,7121
32,40,580,6693
32,41,592,10317
32,42,614,7074
32,43,585,10363
32,44,882,10264
32,45,720,8565
32,46,549,6387
32,47,525,6753
32,48,623,7332
32,49,617,7644
32,50,612,7632
32,51,621,7314
32,52,842,12082
32,53,832,10550
32,54,816,10427
32,55,829,10573
32,56,1161,15008
32,57,1165,15056
33,34,38,610
33,35,8,129
33,36,17,271
33,37,674,7972
33,38,676,7998
33,39,675,8022
33,40,636,7593
33,41,648,11217
33,42,670,7974
33,43,641,11264
33,44,938,11164
33,45,776,9465
33,46,605,7287
33,47,581,7654
33,48,679,8233
33,49,674,8545
33,50,668,8532
33,51,677,8214
33,52,898,12983
33,53,888,11451
33,54,872,11327
33,55,885,11474
33,56,1217,15909
33,57,1222,15957
34,35,31,482
34,36,56,881
34,37,636,7361
34,38,638,7388
34,39,636,7411
34,40,598,6983
34,41,610,10607
34,42,632,7363
34,43,603,10653
34,44,900,10554
34,45,738,8855
34,46,567,6676
34,47,542,7043
34,48,640,7622
34,49,635,7934
34,50,630,7922
34,51,639,7604
34,52,860,12372
34,53,850,10840
34,54,834,10717
34,55,847,10863
34,56,1179,15298
34,57,1183,15346
35,36,26,399
35,37,666,7843
35,38,668,7870
35,39,666,7893
35,40,628,7465
35,41,640,11089
35,42,662,7845
35,43,633,11135
35,44,930,11036
35,45,768,9336
35,46,597,7158
35,47,572,7525
35,48,670,8104
35,49,665,8416
35,50,660,8404
35,51,669,8086
35,52,890,12854
35,53,880,11322
35,54,864,11199
35,55,877,11345
35,56,1209,15780
35,57,1213,15828
36,37,691,8243
36,38,694,8269
36,39,692,8293
36,40,654,7864
36,41,666,11488
36,42,688,8245
36,43,659,11534
36,44,955,11435
36,45,793,9736
36,46,623,7558
36,47,598,7924
36,48,696,8504
36,49,691,8815
36,50,685,8803
36,51,694,8485
36,52,915,13253
36,53,906,11721
36,54,890,11598
36,55,903,11745
36,56,1235,16179
36,57,1239,16227
37,38,2,26
37,39,122,1235
37,40,83,806
37,41,177,1808
37,42,117,1187
37,43,155,1612
37,44,1231,17008
37,45,1078,14690
37,46,907,12512
37,47,857,11827
37,48,1061,13243
37,49,1051,15047
37,50,1045,15035
37,51,1059,13225
37,52,1211,18208
37,53,1202,16676
37,54,1186,16552
37,55,1199,16699
37,56,1329,19008
37,57,1333,19056
38,39,124,1261
38,40,86,833
38,41,180,1834
38,42,120,1213
38,43,158,1638
38,44,1234,17034
38,45,1080,14717
38,46,909,12539
38,47,859,11853
38,48,1063,13269
38,49,1053,15073
